digit,index,true,pred,misclassified,perturb_norm_l2
0,0,0,0,False,0.0
0,1,0,0,False,1037.197265625
0,2,0,0,False,0.0
0,3,0,0,False,1065.1419677734375
0,4,0,0,False,0.0
0,5,0,0,False,0.0
0,6,0,0,False,0.0
0,7,0,7,True,1037.9207763671875
0,8,0,2,True,1061.8968505859375
0,9,0,0,False,0.0
0,10,0,0,False,0.0
0,11,0,2,True,1047.3101806640625
0,12,0,0,False,0.0
0,13,0,5,True,1055.675537109375
0,14,0,0,False,0.0
0,15,0,2,True,1040.294677734375
0,16,0,0,False,0.0
0,17,0,0,False,0.0
0,18,0,0,False,0.0
0,19,0,0,False,0.0
0,20,0,2,True,1039.73583984375
0,21,0,2,True,1047.93017578125
0,22,0,0,False,0.0
0,23,0,0,False,1043.03662109375
0,24,0,0,False,0.0
0,25,0,0,False,0.0
0,26,0,0,False,0.0
0,27,0,0,False,0.0
0,28,0,7,True,1037.887451171875
0,29,0,0,False,1026.6177978515625
0,30,0,0,False,0.0
0,31,0,0,False,0.0
0,32,0,0,False,1047.8271484375
0,33,0,0,False,1048.1627197265625
0,34,0,0,False,0.0
0,35,0,0,False,0.0
0,36,0,0,False,1048.935546875
0,37,0,0,False,1037.2093505859375
0,38,0,2,True,1038.5079345703125
0,39,0,0,False,0.0
0,40,0,0,False,1044.5762939453125
0,41,0,0,False,996.3012084960938
0,42,0,0,False,0.0
0,43,0,0,False,1023.0486450195312
0,44,0,0,False,0.0
0,45,0,0,False,0.0
0,46,0,0,False,0.0
0,47,0,0,False,0.0
0,48,0,0,False,0.0
0,49,0,2,True,1032.219970703125
1,50,1,1,False,1055.7825927734375
1,51,1,1,False,1027.3126220703125
1,52,1,1,False,1060.222900390625
1,53,1,7,True,1030.4720458984375
1,54,1,2,True,1068.205322265625
1,55,1,2,True,1055.857666015625
1,56,1,2,True,1024.20654296875
1,57,1,2,True,1004.435546875
1,58,1,3,True,1020.4727783203125
1,59,1,1,False,1048.1495361328125
1,60,1,2,True,1039.008056640625
1,61,1,2,True,1045.1439208984375
1,62,1,7,True,1047.191650390625
1,63,1,8,True,1019.0764770507812
1,64,1,2,True,1023.2538452148438
1,65,1,1,False,1048.3165283203125
1,66,1,1,False,1059.498046875
1,67,1,1,False,1044.4862060546875
1,68,1,2,True,1029.71923828125
1,69,1,2,True,1076.111083984375
1,70,1,8,True,1064.9061279296875
1,71,1,7,True,994.3421020507812
1,72,1,1,False,1028.8621826171875
1,73,1,1,False,1033.035888671875
1,74,1,2,True,1050.39013671875
1,75,1,2,True,1009.0993041992188
1,76,1,7,True,1029.1812744140625
1,77,1,1,False,1067.9715576171875
1,78,1,1,False,1037.535400390625
1,79,1,2,True,1031.330810546875
1,80,1,5,True,1045.7054443359375
1,81,1,7,True,1022.0355834960938
1,82,1,2,True,1019.0299072265625
1,83,1,1,False,1052.3961181640625
1,84,1,2,True,1010.516845703125
1,85,1,1,False,1018.8352661132812
1,86,1,1,False,1054.8741455078125
1,87,1,1,False,1033.558349609375
1,88,1,7,True,1007.0357666015625
1,89,1,1,False,1029.533935546875
1,90,1,1,False,1040.958984375
1,91,1,1,False,1056.27490234375
1,92,1,1,False,1014.9734497070312
1,93,1,1,False,1038.4078369140625
1,94,1,1,False,1023.34521484375
1,95,1,2,True,1038.9005126953125
1,96,1,1,False,1066.509521484375
1,97,1,1,False,1031.7999267578125
1,98,1,2,True,1050.12353515625
1,99,1,1,False,1011.9099731445312
2,100,2,2,False,0.0
2,101,2,2,False,0.0
2,102,2,2,False,1019.008544921875
2,103,2,2,False,1023.4207153320312
2,104,2,2,False,1018.3562622070312
2,105,2,2,False,0.0
2,106,2,2,False,0.0
2,107,2,2,False,1008.2291259765625
2,108,2,2,False,0.0
2,109,2,2,False,0.0
2,110,2,2,False,0.0
2,111,2,2,False,1027.30908203125
2,112,2,2,False,0.0
2,113,2,2,False,0.0
2,114,2,2,False,1039.0789794921875
2,115,2,2,False,0.0
2,116,2,2,False,1045.8260498046875
2,117,2,2,False,0.0
2,118,2,2,False,1025.24951171875
2,119,2,2,False,0.0
2,120,2,2,False,1044.5736083984375
2,121,2,2,False,1030.9688720703125
2,122,2,2,False,0.0
2,123,2,2,False,1016.5811157226562
2,124,2,2,False,0.0
2,125,2,2,False,0.0
2,126,2,2,False,0.0
2,127,2,2,False,1045.4072265625
2,128,2,2,False,1046.79833984375
2,129,2,2,False,0.0
2,130,2,2,False,1016.3772583007812
2,131,2,2,False,0.0
2,132,2,2,False,0.0
2,133,2,2,False,0.0
2,134,2,2,False,0.0
2,135,2,2,False,0.0
2,136,2,2,False,0.0
2,137,2,2,False,0.0
2,138,2,2,False,0.0
2,139,2,2,False,1051.6473388671875
2,140,2,2,False,0.0
2,141,2,2,False,1020.0767211914062
